,0
ZNF570,0.4865793
CTD-2086O20.3,0.0
ZNF793,0.64952004
ZNF540,1.6369358
SIPA1L3,2.2209568
SPINT2,0.2655996
KCNK6,0.6348098
AC026806.2,0.0
CATSPERG,2.3427114
PSMD8,0.17199722
AC005789.11,0.0
FAM98C,0.00592629
RYR1,0.0
EIF3K,0.1758348
ACTN4,1.4923203
CTD-2540F13.2,0.0
NFKBIB,1.4397709
MRPS12,0.18051021
PAK4,0.6219613
NCCRP1,0.0
IFNL1,0.0
SAMD4B,0.4274742
MED29,0.77517325
ZFP36,0.043735657
PLEKHG2,3.036573
SUPT5H,0.87019026
TIMM50,0.48306474
AC093063.3,8.470309
LGALS14,0.05904421
PSMC4,0.24941644
ZNF546,1.1244719
CTC-471F3.6,0.0
AC005614.3,0.0
MAP3K10,0.12547776
PLD3,0.0
SPTBN4,1e-08
SHKBP1,0.2663503
LTBP4,1.0339955
ITPKC,0.18767278
SNRPA,0.759729
MIA,0.0
RAB4B,0.0030269339
CYP2S1,1e-08
AXL,0.13257855
HNRNPUL1,0.542252
CCDC97,1.0695267
TMEM91,1.09118
AC006129.1,0.0
AC006129.4,0.020866388
AC006129.2,1.6813902
CEACAM21,2.2535014
RPS19,0.008115071
CD79A,1e-08
ARHGEF1,0.8573987
ZNF574,0.15408032
CTC-378H22.1,0.11514453
CTC-378H22.2,1e-08
ZNF526,0.56312793
AC006486.1,0.0
CIC,0.3648423
PRR19,0.0
LIPE-AS1,4.143163
ZNF575,0.4292839
PINLYP,0.062429335
ZNF283,0.2908448
ZNF221,0.0
ZNF155,0.24011551
ZNF230,0.2819273
ZNF223-1,0.04560618
ZNF284,0.14679566
ZNF224,0.8687581
ZNF225,0.11865211
ZNF234,0.74403197
ZNF226,0.7268876
ZNF227,0.516744
PVR,0.20972922
CEACAM19,0.0
BCL3,0.33674595
PVRL2,1e-08
TOMM40,0.5652068
APOE,0.0
APOC1,1e-08
CLPTM1,1.2591239
RELB,4.122636
CLASRP,2.8291695
MARK4,1.6283239
CD3EAP,0.04116935
FOSB,0.010633759
PPM1N,0.8274797
VASP,0.17082489
C19orf83,0.0
GIPR,2.6718388
QPCTL,0.8175347
AC092301.3,1e-08
PPP5C,0.8280327
AC011484.1,0.0
CALM3,0.13838686
FKRP,0.0
ARHGAP35,1.9288716
SAE1,0.99583495
CCDC9,0.6744647
PRR24,0.0
C5AR1,1e-08
C5AR2,0.04586676
DHX34,2.6806326
NAPA-AS1,2.0817726
EHD2,0.0
GLTSCR2,0.34160396
SEPW1,0.97336125
C19orf68,1e-08
ZNF114,0.0
CTC-241F20.3,1e-08
EMP3,0.06041228
GRWD1,0.2954003
KCNJ14,0.5908383
CYTH2,0.24817206
SPHK2,0.84163505
PPP1R15A,0.0
NUCB1,0.39630774
DHDH,1e-08
BAX,1.2632574
FTL,0.018229077
RUVBL2,0.6314458
SNRNP70,1.7477587
LIN7B,0.36442432
PPFIA3,0.026213951
TRPM4,0.0
CD37,0.11767827
ALDH16A1,1.1007888
FLT3LG,0.32966948
RPL13A,0.0048399703
RPS11,0.042621233
hsa-mir-150,0.0
FCGRT,0.10587432
PRRG2,1e-08
PRR12,0.89326847
SCAF1,0.48343557
BCL2L12,0.48711377
PRMT1,0.07012017
ADM5,0.0
AP2A1,0.7822251
AC006942.4,0.0
MED25,1.4114556
PTOV1,0.9372622
TBC1D17,0.7740521
ATF5,0.79763013
NR1H2,0.1256695
POLD1,0.3229103
SPIB,0.0
MYBPC2,0.0
EMC10,0.6109367
CLEC11A,0.0
CTD-2568A17.5,0.0
SIGLEC9,0.0
SIGLEC7,0.0
CD33,1e-08
IGLON5,0.0
CTD-2616J11.2,0.0
ZNF175,0.17359461
FPR2,1e-08
FPR3,1e-08
ZNF613,0.20364724
CTD-2525I3.2,0.0034560186
PPP2R1A,0.637807
ZNF766,1.7858639
ZNF480,1.16427
ZNF610,0.7840799
ZNF880,0.5425445
ZNF528,1.4323069
ZNF808,2.3853483
ZNF701,1.5560826
CTD-2331H12.7,0.0
CTD-2245F17.3,1.9625632
ZNF845,1.640478
ZNF525,1.3881536
ZNF765,0.38408545
ZNF813,1.4970446
ZNF331,1.2116601
MYADM,0.13266778
NDUFA3,0.10904541
PRPF31,0.48431927
CNOT3,0.058056768
CTD-3093M3.1,0.0
RPS9,0.03377844
TTYH1,0.08780731
LENG8,0.0024951824
LAIR2,1e-08
KIR3DX1,0.0
LILRA2,0.0
LILRB1,0.22744441
LILRA1,0.0
LILRB4,0.10839965
KIR3DL2,0.0
FCAR,0.0
CTB-61M7.2,0.0
NCR1,2.3749173
CTC-550B14.8,0.0
NLRP2,0.095200054
CTC-550B14.7,1.5390062
BRSK1,1e-08
SUV420H2,1e-08
RPL28,0.08813162
ZNF628,0.07562223
ZNF524,0.0
ZNF865,0.39508972
ZNF580,0.11170277
ZNF581,1e-08
CCDC106,1e-08
U2AF2,0.2834484
ZNF444,0.80896074
AC006116.20,0.5441216
ZNF582-AS1,0.5090758
ZNF583,0.27551886
ZNF667-AS1,0.4619506
ZNF471,0.0
ZFP28,0.04428097
ZNF470,1e-08
ZNF71,0.42291006
AC007228.5,1e-08
ZNF264,0.57421654
AURKC,0.0
ZNF805,0.68006366
CTC-444N24.8,0.0
ZNF460,0.51208633
CTC-444N24.11,0.0
ZNF543,0.46624327
ZNF304,0.00040899302
TRAPPC2P1,0.0
ZNF749,0.43902716
ZNF419,1e-08
ZNF773,0.08847159
ZNF549,1.6848257
ZIK1,0.36933312
ZNF530,0.4161183
ZNF134,0.53851616
ZNF211,0.55265546
ZNF551,1e-08
ZNF776,0.45957226
ZNF586,2.492757
ZNF587B,0.0065981494
ZNF587,0.039621122
CTD-2368P22.1,0.24517842
ZNF135,0.26026475
ZNF274,1.1278001
ZNF544,0.23760559
AC010642.1,0.49706426
ZSCAN22,1e-08
A1BG-AS1,1.0769224
CTD-2619J13.9,0.0
RPS5,0.019507231
ZNF584,0.5718449
CTD-2619J13.19,0.0
ZNF324B,0.13727072
ZNF324,0.0
ZNF446,0.8509681
TRIM28,0.2588815
AC016629.8,1e-08
FAM110C,0.0
SH3YL1,0.93376493
TMEM18,0.36616945
AC019118.2,0.002189733
TSSC1,0.82336426
TRAPPC12-AS1,0.0
ADI1,0.17788148
AC108488.4,1e-08
RNASEH1,0.9468583
AC017076.5,3.2743895
CMPK2,3.3539343
RP11-439M11.1,0.0
AC092580.3,0.0
LINC00299,0.0
RP11-434B12.1,0.0
KIDINS220,1.650523
MBOAT2,0.062420037
ITGB1BP1,0.17639942
ADAM17,1.624072
YWHAQ,0.47254667
RP11-254F7.2,0.0
ODC1,0.26063347
NOL10,2.0626113
RP11-791G15.2,1e-08
PDIA6,0.26867133
AC062028.1,1e-08
ROCK2,1.64437
E2F6,0.4272042
NBAS,2.0148456
FAM49A,0.2920746
SMC6,0.4078469
RP11-111J6.2,0.0
RDH14,0.0
TTC32,0.40522262
WDR35,1.905567
LAPTM4A,0.20115161
PUM2,2.0220604
HS1BP3,0.5655376
RP11-130L8.1,0.0
C2orf43,2.681334
ATAD2B,1.9085219
C2orf44,0.6101869
SF3B14,0.08967252
TP53I3,0.0
ITSN2,2.132762
PTRHD1,0.19828591
ADCY3,0.25920227
DNAJC27,1.1279205
POMC,0.0
RP11-458N5.1,0.0
DNMT3A,1.6889597
DTNB,4.316012
ASXL2,1.3835553
KIF3C,1e-08
AC013449.1,0.0
HADHA,0.38220835
GPR113,0.54382855
OTOF,0.23308922
RP11-503P10.1,0.0
RP11-195B17.1,0.0
OST4,0.03189958
PREB,0.0
SLC5A6,0.55029166
UCN,0.0
MPV17,0.7986843
GTF3C2,2.3098223
EIF2B4,0.63708174
ZNF513,0.0
PPM1G,0.758721
IFT172,0.3790598
CCDC121,0.0
SUPT7L,0.969734
RBKS,1.8027728
AC097724.3,0.0
TRMT61B,1.4004741
RP11-1057B6.1,0.0
MEMO1,0.0
DPY30,0.6472373
RP11-563N4.1,0.0
NLRC4,0.0
AC020594.5,0.36717302
FAM98A,0.635045
RP11-78I14.1,0.0
AC007401.2,1.6684657
FEZ2,0.70083517
AC007382.1,0.0
STRN,2.1212218
HEATR5B,1.9163908
EIF2AK2,0.65887797
CEBPZ,0.17034501
PRKD3,2.111058
CDC42EP3,0.5922475
ATL2,1.3648728
HNRNPLL,1.7373368
AC074366.3,0.08965739
SRSF7,0.29149777
DHX57,2.8191137
SOS1,8.832947
MAP4K3,1.8786949
THUMPD2,1.1917125
SLC8A1,0.36444277
AC083949.1,0.4514033
COX7A2L,1.4291463
HAAO,0.0
AC016735.2,0.30651855
AC016735.3,0.0
AC093609.1,0.024408754
THADA,8.421927
LRPPRC,1.5289911
RP11-559M23.1,0.0
PREPL,2.0130177
SRBD1,1.1954899
ATP6V1E2,1.0499622
PIGF,0.5476661
MCFD2,0.91085255
CALM2,0.1067736
FBXO11,3.1706865
RP11-191L17.1,0.0
GPR75-ASB3,0.4534921
PSME4,1.9841291
RTN4,0.9400651
CLHC1,0.48559955
MTIF2,0.8200408
CCDC88A,0.5909135
SMEK2,1.2140052
PNPT1,1.5972092
FANCL,0.7647381
BCL11A,0.0
PUS10,0.9028551
USP34,1.8031518
XPO1,0.8843568
FAM161A,0.4730822
CCT4,0.8987321
AC018462.2,0.0
TMEM17,0.0
AC009501.4,0.0
WDPCP,2.2188303
VPS54,5.3828564
AC012368.1,0.0
PELI1,2.4599864
LINC00309,1e-08
RP11-568N6.1,0.0
SERTAD2,0.5389298
AC007386.2,0.0
RAB1A,4.316637
SPRED2,0.29836208
MEIS1-AS2,0.0
C1D,0.3132124
FBXO48,0.10790889
GFPT1,1.7244235
NFU1,0.8268191
RP11-427H3.3,0.0
AAK1,2.5855303
AC019206.1,0.0
ASPRV1,0.0
PCBP1-AS1,2.504616
AC016700.5,1e-08
C2orf42,1.6176964
TIA1,0.7222064
SNRPG,0.07093891
FAM136A,0.3258999
TGFA,0.03641674
ADD2,0.45106587
AC007040.11,0.0
RP11-467P9.1,0.0
MCEE,1.2858016
PAIP2B,0.46967822
EXOC6B,4.044082
SFXN5,0.65698886
PRADC1,0.119672894
FBXO41,0.37338027
TPRKB,0.40840095
RP11-434P11.2,0.0
DUSP11,0.48071223
DGUOK-AS1,0.71234983
BOLA3,0.16765615
MOB1A,0.17554122
RP11-287D1.3,1.1088498
SLC4A5,0.0
DCTN1,0.48535118
C2orf81,1.6114
RTKN,0.0
MOGS,0.442957
CCDC142,0.7553737
LBX2,0.0
PCGF1,0.10778151
AUP1,0.16343725
LOXL3,0.0
M1AP,0.0
RP11-259N19.1,0.0
AC104135.2,0.0253547
GCFC2,2.0174654
SUCLG1,0.39578733
TRABD2A,1.401717
TGOLN2,0.36028
RETSAT,0.6795989
RP11-717A5.2,0.0
CAPG,0.24996081
GGCX,1.0234064
TMEM150A,0.0
C2orf68,0.34973818
ST3GAL5,1.2508337
POLR1A,1.7142262
IMMT,0.5895071
REEP1,0.119933836
CHMP3,0.23522879
RNF103,0.0
CD8A,0.24552947
CD8B,0.57725644
PLGLB1,0.044705022
RP11-1399P15.1,0.0
RGPD2,3.4749706
KRCC1,0.594734
EIF2AK3,4.6694713
AC103563.8,0.028520213
MRPS5,0.57550925
ZNF514,0.7154194
RP11-440D17.3,0.0
LINC00342,0.5294766
ANKRD36C,0.384136
GPAT2,1e-08
DUSP2,1e-08
STARD7,0.36519182
TMEM127,1.2263752
SNRNP200,0.7655747
AC021188.4,4.047828
RP11-363D14.1,1e-08
KANSL3,1.6174928
LMAN2L,0.62276477
RP11-353K11.1,0.0
ANKRD23,1.2214562
ANKRD39,0.7521932
SEMA4C,0.0
FAM178B,0.21821086
FAHD2B,0.74176633
AC159540.1,0.12950154
ACTR1B,0.04357262
TMEM131,1.6367108
COA5,0.19273412
MGAT4A,1.489468
AC109826.1,0.27602273
KIAA1211L,0.5353373
TSGA10,1.3614168
MITD1,0.88787055
LYG1,0.19005653
TXNDC9,0.50276893
REV1,1.5323921
AFF3,0.9289861
CHST10,1e-08
TBC1D8,0.0
RNF149,4.5257125
MFSD9,0.23974057
TGFBRAP1,0.46754563
RP11-332H14.2,0.0
FHL2,0.015492586
AC009505.2,1.8037975
AC009505.4,0.019218909
UXS1,0.79853916
RGPD3,0.0
AC012487.2,0.0
EDAR,1.381451
SEPT10,0.86374307
NPHP1,0.47787073
LINC00116,0.15338255
LIMS3,0.0
BUB1,1.0973454
MIR4435-1HG,2.3196263
ANAPC1,2.223165
ZC3H8,1.1416005
RGPD8,0.9658978
AC079922.3,0.024071291
CKAP2L,1e-08
IL1A,0.3912801
IL1B,0.08111513
AC016683.5,1e-08
PAX8,0.35887235
AC016745.1,0.0
SLC35F5,0.8486505
AC024704.2,1e-08
AC104653.1,0.3479028
RP11-141B14.1,0.0
CCDC93,1.0440766
AC093901.1,0.012920108
C2orf76,0.673133
AC012363.4,4.224002
TMEM185B,0.0
CLASP1,3.6586237
NIFK,0.4406494
BIN1,0.11925122
ERCC3,1.9994397
MAP3K2,0.93580794
IWS1,0.6482107
LIMS2,0.0
WDR33,1.5420882
RP5-935K16.1,0.0
POLR2D,0.53272676
AMMECR1L,0.40540183
SAP130,2.5157309
SMPD4,1.9306508
CCDC115,0.07273904
FAM168B,1.2806851
MZT2A,0.53665334
TMEM163,1e-08
CCNT2-AS1,2.1266432
ZRANB3,1.7947743
MCM6,0.469199
DARS,0.7953889
CXCR4,0.026785972
AC097721.2,0.0
GTDC1,3.296377
ZEB2,8.060901
AC009480.3,1e-08
ORC4,0.7667199
MMADHC,0.16781518
RBM43,0.22737923
NMI,0.34218776
NEB,0.12957361
ARL5A,1.8708096
CACNB4,0.69837415
STAM2,1.799132
PRPF40A,0.34945968
RPRM,0.0
NR4A2,0.30363926
ERMN,0.8382594
CYTIP,0.20245457
ACVR1C,1.6294814
ACVR1,2.8632667
WDSUB1,1.383896
BAZ2B,0.9572744
AC009961.3,1.0574008
CD302,0.0036211857
LY75,1e-08
RBMS1,2.273581
AC009299.2,0.0
DPP4,2.2140794
IFIH1,0.7148151
COBLL1,0.0
SCN3A,0.0
GALNT3,0.62278104
AC009495.4,0.51979184
TTC21B,1.9422656
SCN9A,0.0
STK39,0.9946551
FASTKD1,1.4442707
CCDC173,0.056559388
METTL5,0.47726533
TLK1,1.1280435
METTL8,0.6905349
SLC25A12,3.341019
AC078883.4,0.0
AC078883.3,0.50460935
AC093818.1,2.9208403
AC106900.6,1e-08
SP3,1.4289433
OLA1,0.8958594
CIR1,0.39542577
GPR155,0.979997
WIPF1,1.7439941
CHN1,0.42699802
ATF2,1.2259836
ATP5G3,0.11115811
KIAA1715,1.5321516
NFE2L2,4.6087704
TTC30B,0.0
TTC30A,0.0
PRKRA,0.46564475
FKBP7,1e-08
TTN,0.78812325
CCDC141,1.8680965
SESTD1,0.11487343
CWC22,0.667776
RP11-366L5.1,0.0
NCKAP1,0.47364074
AC097500.2,0.45877746
RP11-410E4.1,0.0
CALCRL,0.0
TFPI,0.0
SLC40A1,0.18797186
OSGEPL1,0.44258717
RP11-455J20.3,0.0
ORMDL1,0.36060774
HIBCH,4.620544
RP11-647K16.1,0.0
TMEM194B,0.8757563
STAT1,2.0150533
STAT4,7.047617
SDPR,0.0
RP11-762E8.1,3.8531778
STK17B,0.75767255
HECW2,0.0
GTF3C3,1.1338903
PGAP1,4.0651574
ANKRD44,11.813042
SF3B1,0.42568257
HSPD1,0.1782131
FTCDNL1,0.0
TYW5,0.87159944
KCTD18,0.5141285
AC007163.3,0.0
CLK1,0.3896617
PPIL3,1.1472896
ORC2,2.2949355
FAM126B,0.99812937
ALS2CR12,1.2856146
TRAK2,2.1280172
TMEM237,0.35158062
ALS2,1.1532624
SUMO1,1.2785376
RP11-686O6.2,0.0
ICA1L,0.65471935
WDR12,1.3385365
INO80D,1.5468065
NDUFS1,1.6640475
KLF7,1.5495079
METTL21A,2.4052782
FZD5,0.0
AC096772.6,0.0
PLEKHM3,0.0
CRYGD,0.0
IDH1,0.6975848
KANSL1L,4.1596427
LANCL1,2.7286038
IKZF2,4.5807886
AC079610.2,0.0
BARD1,0.48841217
FN1,0.4774601
AC093382.1,0.0
MREG,0.0
PECR,0.23251803
DIRC3,2.117016
TNS1,0.021098465
AAMP,0.54952866
TMBIM1,0.26154238
RP11-378A13.2,0.0
USP37,1.5302058
RP11-548H3.1,0.0
ZNF142,1.355501
RNF25,0.514422
RP11-33O4.1,0.0
CNPPD1,0.52042896
ATG9A,0.3560132
GLB1L,0.40072688
TUBA4A,0.011708374
PTPRN,0.0
DNPEP,0.3262883
CHPF,1e-08
OBSL1,0.0
EPHA4,5.1999836
RP11-384O8.1,0.0
RP11-16P6.1,0.0
FARSB,1.3358012
AP1S3,0.5281793
WDFY1,8.074148
SERPINE2,0.16943438
CUL3,2.3830001
DOCK10,6.187651
IRS1,1.3012851
COL4A4,0.92884886
TRIP12,1.1725776
SP110,0.8908697
GPR55,1.2089154
SPATA3-AS1,0.0
HTR2B,0.029485974
NCL,0.08049796
NMUR1,1e-08
PDE6D,0.9087515
TIGD1,0.0
RP11-400N9.1,0.0
USP40,0.85195297
HJURP,0.0
AC097713.4,6.8616457
ARL4C,0.028461346
IQCA1,0.39337325
AC105760.2,0.21116753
COL6A3,1e-08
ILKAP,1.0842777
AC016757.3,0.01842605
PER2,0.8189736
HDAC4,5.329352
NDUFA10,1.2584219
MYEOV2,0.38245392
ANKMY1,1.6539448
CAPN10-AS1,0.0
MTERFD2,1.8791286
PASK,0.11136683
HDLBP,0.6669704
STK25,0.059539296
THAP4,0.5069037
DTYMK,0.067305535
AC114730.7,0.0
PDCD1,0.07572719
ACP1,0.2197154
TPO,0.099827684
TRAPPC12,2.5948734
AC142528.1,0.09716544
RNASEH1-AS1,0.54210705
RPS7,0.014863054
RSAD2,0.4973109
RNF144A,1.7551918
RP11-557L19.1,0.0
AC092580.4,0.8377996
ID2,0.22794975
ASAP2,0.0
CPSF3,1.3636113
IAH1,1.2866127
RP11-400L8.2,0.5456643
RP11-214N9.1,0.0
TAF1B,1.1179124
RP11-95D17.1,0.0
GRHL1,1e-08
KLF11,0.03427561
HPCAL1,2.4713156
RP11-320M2.1,1e-08
RN7SL832P,0.0
C2orf50,1e-08
PQLC3,0.42859048
LPIN1,1.087445
TRIB2,0.38373908
DDX1,0.6438123
GEN1,2.5412922
LINC00954,2.5369678
RP11-79O8.1,0.0
RP11-644K8.1,1e-08
RHOB,0.0
GDF7,0.0
TDRD15,0.0
KLHL29,1.4231428
UBXN2A,0.839475
FKBP1B,0.0
FAM228B,2.0823267
RP11-507M3.1,0.06212061
AC009228.1,0.19828619
NCOA1,2.3860435
CENPO,0.3215799
DNAJC27-AS1,1.4444892
RP11-509E16.1,0.0
AC104699.1,1e-08
RAB10,1.3957546
GAREML,0.0
HADHB,0.9442698
EPT1,3.3262477
MAPRE3,1e-08
TMEM214,0.21957317
AGBL5,4.899946
KHK,0.0999874
ABHD1,0.10093462
ATRAID,0.09571897
CAD,1.1113712
TRIM54,0.0
AC074117.10,0.04951695
SNX17,0.10798657
NRBP1,0.5746698
KRTCAP3,0.52797216
ZNF512,4.5603647
GPN1,0.26534015
SLC4A1AP,0.9063213
MRPL33,0.2712672
BRE,2.7355564
FOSL2,0.15119994
RP11-373D23.3,0.0
PLB1,0.3331967
PPP1CB,5.036855
WDR43,0.4388327
FAM179A,1e-08
CLIP4,2.9746895
YPEL5,0.034418177
LBH,0.8913104
LCLAT1,3.4285898
EHD3,0.006588999
SPAST,1.2767644
SLC30A6,2.9717915
YIPF4,0.3884523
AL133245.2,0.0
BIRC6,2.7718518
TTC27,1.9799602
RASGRP3,2.280634
CRIM1,0.4263789
GPATCH11,0.85432446
CEBPZ-AS1,1.2024357
NDUFAF7,3.4435046
QPCT,0.054468445
AC006369.2,3.109623
RMDN2,0.3117742
GALM,6.5530543
GEMIN6,0.24839187
MORN2,0.011885966
AC007246.3,3.4440608
EML4,3.2254608
MTA3,2.9070385
AC010883.5,0.19308704
PLEKHH2,0.17767528
DYNC2LI1,0.68494314
PPM1B,0.6074835
CAMKMT,5.606255
PRKCE,10.90556
EPAS1,1e-08
RHOQ,0.5382591
CRIPT,0.19174214
SOCS5,1.1074299
RP11-333I13.1,0.0
TTC7A,4.466167
BCYRN1,0.0
MSH2,1.5743697
AC138655.1,0.0
MSH6,1.2212149
AC079807.2,0.2514082
FOXN2,0.81016666
PPP1R21,2.4292989
CHAC2,1.3403237
ERLEC1,0.3027506
ACYP2,2.3614297
SPTBN1,0.84812176
EML6,0.0
RPS27A,0.006499914
AC012358.8,0.41233552
CCDC104,0.36859664
RP11-554J4.1,0.0
VRK2,2.5929155
PAPOLG,2.453518
REL,0.5373302
PEX13,1.3699043
KIAA1841,0.70721644
C2orf74,0.0
AHSA2,0.30606857
RP11-355B11.2,2.8793952
COMMD1,3.1323211
B3GNT2,0.21533109
EHBP1,2.553311
MDH1,0.13339354
UGP2,0.6350876
AC074289.1,0.5337714
LGALSL,0.0
AFTPH,0.9652448
SLC1A4,0.48001313
CEP68,1.0133625
ACTR2,0.77372074
AC092669.3,0.0
MEIS1,1e-08
ETAA1,0.5639706
PNO1,0.53170556
RP11-474G23.2,0.0
RP11-474G23.3,0.0
PLEK,0.344697
APLF,1.5006924
ARHGAP25,2.6652896
AC097495.2,1e-08
ANXA4,0.8830151
GMCL1,0.5230185
SNRNP27,0.97334707
MXD1,1.6354597
PCBP1,0.0
PCYOX1,0.24113475
ATP6V1B1,1e-08
NAGK,0.23084094
MPHOSPH10,0.3915323
ZNF638,1.1544044
DYSF,0.0
SPR,0.0
SMYD5,0.25924286
CCT7,0.19807479
ALMS1,2.5757422
C2orf78,0.0
STAMBP,1.0026418
DGUOK,0.4119338
TET3,2.524179
BOLA3-AS1,1e-08
MTHFD2,0.11910145
WDR54,1.4079854
INO80B,0.6387188
TTC31,0.812017
LBX2-AS1,0.0
HTRA2,0.010084051
DOK1,0.0
SEMA4F,0.32027903
HK2,0.34110776
POLE4,0.16549592
MRPL19,3.9488392
DNAH6,0.28293794
TMSB10,0.0041689994
KCMF1,2.4699292
TCF7L1,0.045651544
ELMOD3,1.9795452
MAT2A,0.11235417
VAMP8,0.05340824
VAMP5,0.039471738
RNF181,0.10674863
USP39,1.4617082
GNLY,0.07820897
ATOH8,0.0
AC105053.4,0.0
RP11-548P2.2,0.0
PTCD3,0.76093847
RP11-301O19.1,0.0
MRPL35,1.0002167
KDM3A,0.4213156
RMND5A,0.31379068
RGPD1,0.2829676
LINC00152,1.7184166
PLGLB2,0.0
THNSL2,1e-08
AC062029.1,0.0
RPIA,0.33087012
MAL,0.8596721
ZNF2,1.2816538
AC092835.2,0.06762665
FAHD2A,0.27466372
CIAO1,0.888014
ITPRIPL1,0.0
NCAPH,0.83493495
ARID5A,0.16662885
CNNM4,0.8636434
CNNM3,0.014426422
ANKRD36,1.1081033
COX5B,0.29273635
LINC01125,0.2373973
ZAP70,0.62103266
INPP4A,2.3415625
UNC50,0.309969
C2orf15,0.0
LIPT1,0.53350145
MRPL30-1,1e-08
EIF5B,0.10286672
RP11-527J8.1,0.0
PDCL3,0.16558644
NPAS2,1e-08
RPL31,0.10709943
RP11-299H21.1,0.0
CNOT11,1.1355213
MAP4K4,2.1727574
IL1R2,0.25466365
IL1R1,1.6928022
IL1RL1,0.0
IL18R1,2.4113405
IL18RAP,1.325349
TMEM182,0.21134318
MRPS9,0.49583784
C2orf49,0.5435752
AC012360.6,0.016195992
NCK2,2.3522158
C2orf40,0.028310116
AC108868.6,0.0
GCC2,0.6919426
LIMS1,0.7488911
RANBP2,0.7342611
CCDC138,2.1688921
SH3RF3,2.1473129
SOWAHC,0.0
ACOXL,0.18078932
BCL2L11,0.5353575
AC017002.1,0.3134746
TMEM87B,1.2294656
FBLN7,0.26221266
ZC3H6,1.7004266
TTL,0.8888336
POLR1B,1.0459048
CHCHD5,0.25064614
AC012442.6,0.0
SLC20A1,0.24354485
IL36G,1e-08
IL1RN,0.7361036
PSD4,0.3831657
RP11-65I12.1,0.0
RP11-480C16.1,0.0
CBWD2,1.1881766
RP11-395L14.3,0.0
RABL2A,1.7426705
ACTR3,0.44353795
AC010982.1,0.41053584
DDX18,0.22018227
AC009404.2,0.781368
INSIG2,0.38313317
MARCO,0.0
STEAP3,0.0
DBI,0.03494594
TMEM177,0.122999914
PTPN4,1.0108763
EPB41L5,5.7184935
RALB,0.5635949
RP11-204L24.2,0.0
NIFK-AS1,3.2861025
TSN,0.52784437
GYPC,0.13857402
AC068282.3,0.3793258
PROC,0.0
MYO7B,0.0
SFT2D3,0.0
RP11-395A13.2,0.0
UGGT1,1.7169101
MZT2B,0.2953526
IMP4,0.41285306
PTPN18,0.05547668
ARHGEF4,0.0
PLEKHB2,2.3697288
CCDC74A,1e-08
C2orf27A,0.8782117
MGAT5,4.86052
CCNT2,2.0164053
RAB3GAP1,2.2091691
R3HDM1,1.8765244
UBXN4,0.3956888
AC093391.2,3.2667449
AC068492.1,0.1680487
HNMT,1e-08
SPOPL,0.73867077
AC092620.3,1e-08
KYNU,0.38313407
ARHGAP15,5.7326136
ZEB2-AS1,0.0
ACVR2A,4.8281336
MBD5,9.047597
EPC2,2.6675494
KIF5C,1.3236061
TNFAIP6,0.4590063
RIF1,1.1165454
FMNL2,1.8898141
ARL6IP6,0.735487
GALNT5,0.0
PKP4,1.6554283
TANC1,0.3723491
AC009506.1,0.0
MARCH7,1.2847672
TANK,1.9703082
AC009299.3,0.7749252
PSMD14,0.7192957
SLC4A10,6.583653
GCA,1.4492742
AC009495.2,0.0
CERS6,4.8148723
DHRS9,0.0
PPIG,0.59983385
PHOSPHO2,0.0056421184
KLHL23,1.4001693
SSB,0.30731997
UBR3,3.0762272
MYO3B,0.0
AC007405.6,0.0
GORASP2,0.5956879
DCAF17,1.9020215
CYBRD1,0.0
DYNC1I2,0.6591243
AC068039.4,0.009682028
HAT1,0.51445615
METAP1D,1.9712327
ITGA6,5.1150374
PDK1,7.892367
RAPGEF4,1.6530128
MLTK,1.7840855
CDCA7,0.11597651
RP11-394I13.2,0.0
SCRN3,2.3861527
AC010894.3,0.016495114
MTX2,0.7883994
HNRNPA3,0.24926145
AC079305.10,1e-08
AGPS,1.1051339
RBM45,0.85101384
OSBPL6,0.0
AC009948.5,0.99068266
DFNB59,0.0
PLEKHA3,0.6529193
TTN-AS1,3.2124748
UBE2E3,1.915417
AC104820.2,4.2829523
ITGA4,1.6329336
SSFA2,0.29660767
DNAJC10,0.61695147
DUSP19,0.023440648
NUP35,1.1988357
RP11-438L19.1,0.0
ZNF804A,0.0
FSIP2,1e-08
ZC3H15,0.23268248
ITGAV,1.0533322
FAM171B,0.0
WDR75,1.1430142
ASNSD1,0.68420595
ANKAR,2.5229278
PMS1,0.945281
C2orf88,0.0
INPP1,0.671541
MFSD6,0.0
NAB1,0.3780997
GLS,1.512047
MYO1B,0.2376355
NABP1,1.2830813
AC064834.2,1.1735607
SLC39A10,1.611568
RP11-347P5.1,1.8159636
AC020571.3,0.11387957
CCDC150,1.6841694
AC013264.2,0.32769918
COQ10B,0.6312589
HSPE1,0.012357389
MOB4,0.058530144
AC011997.1,4.964938
PLCL1,8.390722
C2orf69,0.49205947
C2orf47,1.1319433
SPATS2L,1.2022421
SGOL2,0.34534836
BZW1,0.11444189
RP11-469M7.1,0.0
NIF3L1,2.3827088
AC005037.3,6.5368414
NDUFB3,0.076371774
RP11-13J8.1,1e-08
CFLAR,0.61185074
CASP10,1.3470851
CASP8,1.3900777
STRADB,1.2336801
AC079354.1,0.015599033
NOP58,0.49381632
RP11-686O6.1,0.0
BMPR2,3.2840965
FAM117B,4.499208
CARF,1.2711761
NBEAL1,1.697986
CYP20A1,1.2502741
ABI2,0.42503843
CD28,1.4843942
