,0
EVI5L,0.29530817
MAP2K7,0.37684718
SNAPC2,0.0
CTD-2325M2.1,0.008888204
CCL25,0.0
CERS4,3.3698292
RPS28,0.0077379528
ANGPTL4,0.7495207
RAB11B,0.061986495
MARCH2,1.0781473
HNRNPM,1.0002397
ZNF317,1.0510448
OR7D2,0.0
CTC-325H20.4,0.16247132
C19orf82,1.4113524
UBL5,0.07962879
PIN1,3.2187703
C19orf66,0.20323385
P2RY11,0.62821054
MRPL4,0.644345
ICAM1,0.8792235
ICAM4,0.0
PDE4A,0.62193507
ATG4D,0.33631516
SLC44A2,1.7773788
ILF3,0.48474637
QTRT1,1.1534431
DNM2,2.5335255
C19orf38,0.22943082
CARM1,0.38426787
C19orf52,0.2205152
SMARCA4,2.6132822
LDLR,1.5853393
CCDC159,1.0617664
DKFZP761J1410,0.13400377
SWSAP1,0.028912254
PRKCSH,0.19715703
ZNF627,2.175682
ZNF441,0.45742014
ZNF440,0.7420678
ZNF439,0.99029994
ZNF69,1.6985883
ZNF700,1e-08
ZNF763,0.0
ZNF844,0.89035684
ZNF136,0.55154365
ZNF791,0.4078557
WDR83,1.3194027
ASNA1,0.18746777
JUNB,0.0
RNASEH2A,0.2606824
GCDH,2.1952624
CALR,0.74508166
RAD23A,0.39909565
NFIX,0.13639057
NACC1,0.28920665
IER2,0.13591222
CCDC130,0.7585383
MRI1,0.27666056
C19orf53,0.092282586
ZSWIM4,2.0524535
NANOS3,0.19722784
CC2D1A,0.9120421
DCAF15,0.7155691
IL27RA,0.92540544
hsa-mir-1199,0.0
CTB-55O6.10,0.0
CTB-55O6.12,0.5327693
CTC-548K16.1,0.0062865596
CD97,4.632981
PKN1,2.353908
TECR,0.40287426
CLEC17A,1e-08
ZNF333,0.92873317
TPM4,3.3963041
RAB8A,0.09323173
HSH2D,3.8664343
FAM32A,0.20390007
AP1M1,2.0025806
KLF2,0.0
C19orf44,0.037143424
CTD-3222D19.11,0.0
SIN3B,0.44234392
MYO9B,3.865298
USE1,0.38882607
OCEL1,0.44414067
BABAM1,0.0
ANKLE1,0.0
MRPL34,0.092580535
DDA1,1.3222576
GTPBP3,0.6238064
CTD-2521M24.9,1.9967107
MVB12A,1.7660574
SLC27A1,1.6783482
PGLS,0.7018656
FAM129C,0.0
COLGALT1,1.0331115
MAP1S,0.29729426
FCHO1,0.6278273
RPL18A,0.011411865
SLC5A5,0.28033197
CCDC124,0.2673711
KCNN1,0.3149508
ARRDC2,0.2640287
MAST3,1.1741594
MPV17L2,0.21868593
PGPEP1,1.1615704
SSBP4,0.37357312
KXD1,0.2408231
UBA52,1.4136385
C19orf60,0.21357755
KLHL26,0.5966789
CRTC1,1.9869394
UPF1,0.36730555
DDX49,0.90016747
AC004447.2,1e-08
SLC25A42,1.7338532
RFXANK,0.3906783
MAU2,1.1683173
GATAD2A,2.0516949
YJEFN3,0.0
AC002306.1,1e-08
ZNF101,1.0234481
ZNF253,1.7486496
ZNF93,0.0013486992
ZNF90,0.4974055
ZNF486,0.3369096
ZNF66,2.0225313
ZNF85,1.0598632
ZNF430,0.9327183
ZNF714,1.9597563
ZNF431,1.4327791
ZNF738,0.9114493
ZNF493,0.41786197
ZNF429,2.0412033
ZNF257,0.87567043
ZNF492,0.581173
RPSAP58,1.020238
ZNF726,1.3326526
CTD-2017D11.1,1e-08
ZNF254,2.51616
AC079466.1,0.0
POP4,0.648421
PLEKHF1,0.30643713
CCNE1,0.06957308
URI1,2.1954615
ZNF507,1.241786
DPY19L3,0.89961874
PDCD5,0.1113704
NUDT19,0.99783665
C19orf40,0.9411047
GPATCH1,0.6218418
CEBPG,0.14597829
LSM14A,0.59059566
KIAA0355,1.233884
GPI,2.8655772
PDCD2L,0.15084326
UBA2,0.83913326
WTIP,0.0
ZNF302,0.8961354
ZNF181,0.3770794
ZNF30,0.92199445
GRAMD1A,1.7074457
SCN1B,1e-08
HPN,0.0
FXYD1,0.49085683
FXYD7,0.71284986
FXYD5,0.09024586
LSR,1.793409
USF2,0.43752635
HAMP,0.0
CD22,0.043471735
FFAR3,0.0
FFAR2,1e-08
TMEM147,0.20281336
HAUS5,1.5328729
RBM42,0.49977258
ETV2,0.13011226
COX6B1,0.110363685
UPK1A,0.04181014
ZBTB32,0.19088398
KMT2B,0.053780016
PSENEN,0.06148492
LIN37,1e-08
C19orf55,1.7925057
KIRREL2,0.0
HCST,0.09608522
LRFN3,1e-08
SDHAF1,0.0
AC002116.7,0.84099054
WDR62,0.101147935
TBCB,0.21163389
ZNF146,1.4181496
CTD-2630F21.1,0.0
AC092295.7,1.1648747
ZNF382,0.5962163
CTD-3234P18.2,0.0
ZNF567,2.5670092
CTD-2162K18.4,0.0
CTD-2162K18.5,1.0656784
ZNF345,2.2146852
ZNF568,0.8350362
ZNF420,1.9501472
ZNF383,1.2822396
HKR1,2.5678442
ZNF527,0.3217253
ZNF570,0.27177724
CTD-2086O20.3,0.0
ZNF793,0.4212358
ZNF540,1.6179262
SIPA1L3,3.8493245
SPINT2,0.16644822
KCNK6,0.44869772
AC026806.2,0.0
CATSPERG,0.08977608
PSMD8,0.044909332
AC005789.11,0.0
FAM98C,0.04811374
RYR1,0.31700394
EIF3K,0.19419333
ACTN4,2.0550277
CTD-2540F13.2,0.0
NFKBIB,2.0604897
MRPS12,0.20409463
PAK4,0.99213845
NCCRP1,0.0
IFNL1,0.02400756
SAMD4B,0.0
MED29,0.9176664
ZFP36,0.036715742
PLEKHG2,1.8708987
SUPT5H,0.97699946
TIMM50,0.6858511
AC093063.3,3.2603843
LGALS14,0.1491556
PSMC4,0.3906886
ZNF546,0.81637377
CTC-471F3.6,0.0
AC005614.3,0.0
MAP3K10,0.9585072
PLD3,0.0
SPTBN4,0.0
SHKBP1,0.45690316
LTBP4,1.0000596
ITPKC,0.2957979
SNRPA,0.8843781
MIA,0.0
RAB4B,0.0
CYP2S1,0.0
AXL,0.56049776
HNRNPUL1,0.56535155
CCDC97,1.1509538
TMEM91,0.47350168
AC006129.1,0.0
AC006129.4,0.45893678
AC006129.2,1.8604969
CEACAM21,1.9729124
RPS19,0.0077388734
CD79A,0.009653835
ARHGEF1,1.2740972
ZNF574,0.23397194
CTC-378H22.1,0.07521589
CTC-378H22.2,0.034353573
ZNF526,0.47883892
AC006486.1,0.0
CIC,0.30728906
PRR19,0.0
LIPE-AS1,2.8369355
ZNF575,0.42696598
PINLYP,1e-08
ZNF283,0.917388
ZNF221,0.069338895
ZNF155,0.3417911
ZNF230,0.16611274
ZNF223-1,0.0
ZNF284,0.0
ZNF224,0.85988176
ZNF225,0.0335765
ZNF234,0.6672276
ZNF226,0.76918393
ZNF227,0.6579716
PVR,0.0
CEACAM19,0.0
BCL3,0.59245497
PVRL2,0.06491327
TOMM40,0.18952987
APOE,0.0
APOC1,1e-08
CLPTM1,1.0415459
RELB,2.824902
CLASRP,3.7461154
MARK4,3.278039
CD3EAP,0.30553973
FOSB,0.009275912
PPM1N,1.261867
VASP,0.42120785
C19orf83,0.0
GIPR,0.62234634
QPCTL,3.1107776
AC092301.3,0.0036960682
PPP5C,1.0446175
AC011484.1,0.0
CALM3,0.07792441
FKRP,1e-08
ARHGAP35,1.3717812
SAE1,1.1146915
CCDC9,0.86637944
PRR24,0.0
C5AR1,0.0
C5AR2,0.0
DHX34,2.1046023
NAPA-AS1,1.2686785
EHD2,0.099908635
GLTSCR2,0.33106062
SEPW1,0.6333486
C19orf68,0.0
ZNF114,1.8605003
CTC-241F20.3,0.0
EMP3,0.11185066
GRWD1,0.07794323
KCNJ14,0.8396876
CYTH2,0.28217745
SPHK2,2.2103884
PPP1R15A,0.024714828
NUCB1,0.68630886
DHDH,1e-08
BAX,1.5245211
FTL,0.013038814
RUVBL2,0.9482928
SNRNP70,1.8446943
LIN7B,0.596077
PPFIA3,1e-08
TRPM4,0.0
CD37,0.12843315
ALDH16A1,0.7128265
FLT3LG,0.3279855
RPL13A,0.0044417335
RPS11,0.030988693
hsa-mir-150,0.0
FCGRT,0.1693025
PRRG2,0.26697704
PRR12,0.8809357
SCAF1,0.85739255
BCL2L12,0.5228606
PRMT1,0.13700324
ADM5,0.0
AP2A1,1.2398295
AC006942.4,0.010040295
MED25,1.6446233
PTOV1,1.2194318
TBC1D17,1.0249118
ATF5,0.6265108
NR1H2,0.12061904
POLD1,0.32044595
SPIB,0.0
MYBPC2,0.0
EMC10,0.5664324
CLEC11A,0.0
CTD-2568A17.5,0.0
SIGLEC9,1e-08
SIGLEC7,0.0
CD33,0.0
IGLON5,0.033023227
CTD-2616J11.2,0.0
ZNF175,0.05450028
FPR2,0.0
FPR3,1e-08
ZNF613,0.0
CTD-2525I3.2,0.0
PPP2R1A,0.6497601
ZNF766,2.8896668
ZNF480,0.6064426
ZNF610,0.45711312
ZNF880,1.0652122
ZNF528,1.4757422
ZNF808,2.5688715
ZNF701,1.4175574
CTD-2331H12.7,1e-08
CTD-2245F17.3,0.7761027
ZNF845,1.5425237
ZNF525,1.5281652
ZNF765,2.0441928
ZNF813,0.0
ZNF331,0.13177511
MYADM,0.20205067
NDUFA3,0.08237968
PRPF31,0.1356013
CNOT3,0.4462168
CTD-3093M3.1,0.0
RPS9,0.036920812
TTYH1,0.13418756
LENG8,0.18714204
LAIR2,0.008759617
KIR3DX1,0.0
LILRA2,0.0
LILRB1,0.6504008
LILRA1,0.0
LILRB4,0.0021784985
KIR3DL2,0.0
FCAR,0.0
CTB-61M7.2,0.0
NCR1,0.0
CTC-550B14.8,0.0
NLRP2,1e-08
CTC-550B14.7,0.0
BRSK1,0.10131815
SUV420H2,0.01915376
RPL28,0.08048962
ZNF628,0.28063548
ZNF524,0.0
ZNF865,0.38063973
ZNF580,0.39695254
ZNF581,0.0
CCDC106,1e-08
U2AF2,0.27679786
ZNF444,1.6207353
AC006116.20,1.724013
ZNF582-AS1,0.27092803
ZNF583,0.74030745
ZNF667-AS1,0.64662594
ZNF471,0.0
ZFP28,0.022409318
ZNF470,0.0
ZNF71,0.39394954
AC007228.5,0.10311931
ZNF264,1.9948052
AURKC,0.0
ZNF805,1.1019882
CTC-444N24.8,0.0
ZNF460,0.8704438
CTC-444N24.11,0.0
ZNF543,0.6342207
ZNF304,0.8822005
TRAPPC2P1,0.0
ZNF749,0.2580897
ZNF419,1e-08
ZNF773,0.6162995
ZNF549,2.4132962
ZIK1,0.72207177
ZNF530,1e-08
ZNF134,0.3460383
ZNF211,0.21169432
ZNF551,0.01759025
ZNF776,0.2513014
ZNF586,4.3245482
ZNF587B,0.013202623
ZNF587,0.0036686384
CTD-2368P22.1,1.4588014
ZNF135,0.045992207
ZNF274,1.2664596
ZNF544,0.33797264
AC010642.1,0.3524206
ZSCAN22,0.0029183503
A1BG-AS1,0.92270017
CTD-2619J13.9,0.0
RPS5,0.019877102
ZNF584,0.9176057
CTD-2619J13.19,0.0
ZNF324B,0.0332265
ZNF324,0.0
ZNF446,0.33211842
TRIM28,0.22564054
AC016629.8,0.1852655
FAM110C,0.0
SH3YL1,1.249307
TMEM18,0.36227846
AC019118.2,0.3642493
TSSC1,0.7007068
TRAPPC12-AS1,0.0
ADI1,0.2221159
AC108488.4,0.0
RNASEH1,1.1023117
AC017076.5,0.0
CMPK2,2.5216389
RP11-439M11.1,0.0
AC092580.3,1e-08
LINC00299,0.0
RP11-434B12.1,0.0
KIDINS220,2.0958648
MBOAT2,0.0
ITGB1BP1,0.20676169
ADAM17,1.1276051
YWHAQ,0.651629
RP11-254F7.2,0.0
ODC1,0.56363386
NOL10,1.9141545
RP11-791G15.2,0.0
PDIA6,0.35812485
AC062028.1,1e-08
ROCK2,1.4250141
E2F6,0.20403682
NBAS,1.3678718
FAM49A,0.4340658
SMC6,0.7072185
RP11-111J6.2,0.0
RDH14,0.028194753
TTC32,0.12359039
WDR35,2.593198
LAPTM4A,0.19045006
PUM2,1.660947
HS1BP3,0.7676799
RP11-130L8.1,0.0
C2orf43,2.8065484
ATAD2B,1.821562
C2orf44,0.37649828
SF3B14,0.04825587
TP53I3,1e-08
ITSN2,2.959467
PTRHD1,0.10751219
ADCY3,0.2753448
DNAJC27,1.9689527
POMC,0.0
RP11-458N5.1,0.0
DNMT3A,1.4147474
DTNB,5.6192145
ASXL2,1.1495086
KIF3C,0.16702457
AC013449.1,0.0
HADHA,0.27820963
GPR113,0.5775132
OTOF,0.1247416
RP11-503P10.1,0.0
RP11-195B17.1,0.0
OST4,0.02863519
PREB,0.0
SLC5A6,0.7154438
UCN,0.0
MPV17,0.79756236
GTF3C2,1.3982033
EIF2B4,0.542734
ZNF513,0.0
PPM1G,1.0834213
IFT172,0.7672906
CCDC121,0.015015244
SUPT7L,1.2640672
RBKS,1.9755743
AC097724.3,1e-08
TRMT61B,1.5559828
RP11-1057B6.1,0.0
MEMO1,0.021581177
DPY30,0.4909436
RP11-563N4.1,0.0
NLRC4,0.10098351
AC020594.5,0.08485186
FAM98A,0.3087437
RP11-78I14.1,0.0
AC007401.2,0.22920926
FEZ2,0.754735
AC007382.1,0.0
STRN,3.3587112
HEATR5B,1.364938
EIF2AK2,0.832878
CEBPZ,0.11017588
PRKD3,1.7352293
CDC42EP3,0.73884505
ATL2,1.4247242
HNRNPLL,1.6513251
AC074366.3,1e-08
SRSF7,0.030047216
DHX57,2.438773
SOS1,9.782846
MAP4K3,3.393962
THUMPD2,1.0844202
SLC8A1,0.41171136
AC083949.1,0.0
COX7A2L,1.4100735
HAAO,0.0
AC016735.2,0.13121204
AC016735.3,0.0
AC093609.1,0.018518824
THADA,6.6183715
LRPPRC,1.2362742
RP11-559M23.1,0.0
PREPL,4.461613
SRBD1,1.87667
ATP6V1E2,0.29896733
PIGF,0.8719983
MCFD2,0.96019435
CALM2,0.10117198
FBXO11,6.2378345
RP11-191L17.1,0.0
GPR75-ASB3,0.20341842
PSME4,2.3894434
RTN4,0.8527806
CLHC1,0.7152585
MTIF2,0.950151
CCDC88A,1.3259281
SMEK2,1.313714
PNPT1,2.7885506
FANCL,0.23547828
BCL11A,1e-08
PUS10,0.26543325
USP34,2.1373312
XPO1,1.7567836
FAM161A,0.7215025
CCT4,0.7049683
AC018462.2,1.6143299
TMEM17,1e-08
AC009501.4,0.0
WDPCP,6.1646924
VPS54,4.2530212
AC012368.1,0.0
PELI1,1.770903
LINC00309,1e-08
RP11-568N6.1,0.0
SERTAD2,1.4422913
AC007386.2,0.0
RAB1A,3.641559
SPRED2,0.31824806
MEIS1-AS2,0.0
C1D,0.33286723
FBXO48,0.10340716
GFPT1,1.8660662
NFU1,0.2257272
RP11-427H3.3,0.0
AAK1,1.6060841
AC019206.1,1e-08
ASPRV1,0.0
PCBP1-AS1,3.7056935
AC016700.5,1e-08
C2orf42,1.7878649
TIA1,0.4918264
SNRPG,0.014511958
FAM136A,0.6074925
TGFA,0.15862142
ADD2,0.59313846
AC007040.11,0.42511672
RP11-467P9.1,0.0
MCEE,1.5003777
PAIP2B,0.46580675
EXOC6B,5.7795076
SFXN5,0.43130305
PRADC1,1e-08
FBXO41,0.10056419
TPRKB,0.47556746
RP11-434P11.2,0.0
DUSP11,0.24522342
DGUOK-AS1,1e-08
BOLA3,0.19678113
MOB1A,0.038935274
RP11-287D1.3,0.0
SLC4A5,0.0
DCTN1,0.4436544
C2orf81,1.6298892
RTKN,1e-08
MOGS,0.375654
CCDC142,1e-08
LBX2,1e-08
PCGF1,0.25471544
AUP1,0.25308555
LOXL3,0.018111132
M1AP,1e-08
RP11-259N19.1,0.0
AC104135.2,0.0
GCFC2,1.543233
SUCLG1,0.17205842
TRABD2A,2.0025277
TGOLN2,0.4559771
RETSAT,0.7275569
RP11-717A5.2,0.0
CAPG,0.08709121
GGCX,0.40418172
TMEM150A,0.020284172
C2orf68,0.3234098
ST3GAL5,1.6081988
POLR1A,2.1902447
IMMT,0.6213125
REEP1,0.014674976
CHMP3,0.25574833
RNF103,0.03985601
CD8A,0.49878246
CD8B,0.5959044
PLGLB1,0.17301413
RP11-1399P15.1,0.0
RGPD2,3.4675422
KRCC1,0.46041098
EIF2AK3,3.713722
AC103563.8,0.029473837
MRPS5,0.34702227
ZNF514,0.42343986
RP11-440D17.3,0.0
LINC00342,0.4815966
ANKRD36C,0.32939777
GPAT2,1e-08
DUSP2,0.0
STARD7,0.52716553
TMEM127,0.6752544
SNRNP200,1.0721344
AC021188.4,4.748538
RP11-363D14.1,0.0
KANSL3,1.2879214
LMAN2L,1.0601639
RP11-353K11.1,1e-08
ANKRD23,0.25578964
ANKRD39,0.40655828
SEMA4C,0.015781233
FAM178B,0.5108756
FAHD2B,0.45337322
AC159540.1,0.38111666
ACTR1B,0.111550495
TMEM131,1.8644139
COA5,0.27213
MGAT4A,1.4041903
AC109826.1,0.5822379
KIAA1211L,1e-08
TSGA10,1.0455983
MITD1,0.97109467
LYG1,0.98497736
TXNDC9,0.67525727
REV1,1.7244147
AFF3,7.3226275
CHST10,1e-08
TBC1D8,1.7568622
RNF149,4.3522544
MFSD9,0.25907484
TGFBRAP1,0.9829985
RP11-332H14.2,0.0
FHL2,0.029842215
AC009505.2,2.4456332
AC009505.4,1e-08
UXS1,1.2879955
RGPD3,0.0
AC012487.2,0.0
EDAR,2.0827825
SEPT10,0.72983426
NPHP1,0.10627274
LINC00116,0.259311
LIMS3,1e-08
BUB1,1.0388274
MIR4435-1HG,3.6035707
ANAPC1,2.1891484
ZC3H8,1.4216114
RGPD8,1.5491247
AC079922.3,0.22761789
CKAP2L,0.0
IL1A,0.40911663
IL1B,0.09113915
AC016683.5,0.021685364
PAX8,0.59570056
AC016745.1,0.0
SLC35F5,0.0
AC024704.2,0.21575956
AC104653.1,0.8853365
RP11-141B14.1,0.0
CCDC93,0.6478661
AC093901.1,1e-08
C2orf76,0.76527816
AC012363.4,1.7139047
TMEM185B,0.0
CLASP1,3.4726243
NIFK,0.29648197
BIN1,0.07580444
ERCC3,1.7444115
MAP3K2,0.9143657
IWS1,0.6714691
LIMS2,0.0
WDR33,2.1226377
RP5-935K16.1,0.0
POLR2D,0.28274912
AMMECR1L,1.0196805
SAP130,4.145005
SMPD4,2.1493392
CCDC115,0.14924723
FAM168B,2.1636536
MZT2A,0.5424968
TMEM163,0.30148712
CCNT2-AS1,1.6781207
ZRANB3,5.46479
MCM6,0.4028239
DARS,0.96993
CXCR4,1e-08
AC097721.2,0.43363366
GTDC1,1.739766
ZEB2,10.023105
AC009480.3,0.0
ORC4,0.82003236
MMADHC,0.03164554
RBM43,0.32307196
NMI,0.35274777
NEB,1.5457865
ARL5A,0.9022894
CACNB4,0.032010376
STAM2,1.8444288
PRPF40A,0.2964194
RPRM,0.0
NR4A2,0.25607604
ERMN,0.09995034
CYTIP,0.3689914
ACVR1C,1.9166399
ACVR1,1.2352827
WDSUB1,0.8324157
BAZ2B,0.86039233
AC009961.3,0.8095257
CD302,0.0
LY75,0.04109897
RBMS1,2.3166955
AC009299.2,0.4150799
DPP4,1.576095
IFIH1,0.8708437
COBLL1,1e-08
SCN3A,0.0
GALNT3,0.35868907
AC009495.4,0.3965676
TTC21B,1.3765066
SCN9A,0.14800559
STK39,2.544537
FASTKD1,2.0013626
CCDC173,1.0593536
METTL5,0.35975268
TLK1,1.4901118
METTL8,0.35743505
SLC25A12,2.0502598
AC078883.4,0.0
AC078883.3,0.48840755
AC093818.1,4.3689814
AC106900.6,0.0
SP3,1.2955188
OLA1,0.66451365
CIR1,0.13480522
GPR155,0.86176974
WIPF1,1.7639921
CHN1,0.60789025
ATF2,1.5302753
ATP5G3,0.088796705
KIAA1715,1.2441577
NFE2L2,5.1625395
TTC30B,0.0
TTC30A,0.0
PRKRA,0.24370411
FKBP7,1e-08
TTN,0.639543
CCDC141,1.8422178
SESTD1,0.3674904
CWC22,0.2684841
RP11-366L5.1,0.0
NCKAP1,0.8749959
AC097500.2,0.7612173
RP11-410E4.1,0.0
CALCRL,1e-08
TFPI,0.30518124
SLC40A1,0.51057565
OSGEPL1,0.75943273
RP11-455J20.3,0.0
ORMDL1,0.36447972
HIBCH,2.9375067
RP11-647K16.1,0.0
TMEM194B,1.4391032
STAT1,3.2444298
STAT4,6.7213163
SDPR,0.0
RP11-762E8.1,2.9966352
STK17B,0.29475006
HECW2,1e-08
GTF3C3,0.8837605
PGAP1,4.295082
ANKRD44,11.871956
SF3B1,0.47912115
HSPD1,0.44214275
FTCDNL1,1e-08
TYW5,0.9104953
KCTD18,0.49752992
AC007163.3,0.0
CLK1,0.18976593
PPIL3,0.79927075
ORC2,2.4929063
FAM126B,0.76914334
ALS2CR12,1.4533888
TRAK2,3.3736672
TMEM237,0.22814551
ALS2,0.6359833
SUMO1,1.1369737
RP11-686O6.2,0.0
ICA1L,0.63499326
WDR12,2.2524238
INO80D,1.8106463
NDUFS1,1.157473
KLF7,1.4519447
METTL21A,1.5926076
FZD5,0.0
AC096772.6,1e-08
PLEKHM3,0.0
CRYGD,0.0
IDH1,0.748247
KANSL1L,5.423387
LANCL1,2.1360023
IKZF2,5.488527
AC079610.2,0.18261416
BARD1,0.59220225
FN1,0.8236757
AC093382.1,0.0
MREG,0.0
PECR,1.5601131
DIRC3,3.0685942
TNS1,1e-08
AAMP,0.10045172
TMBIM1,0.43725306
RP11-378A13.2,0.0
USP37,2.181557
RP11-548H3.1,0.0
ZNF142,1.0403692
RNF25,0.52132213
RP11-33O4.1,0.0
CNPPD1,0.5137658
ATG9A,0.32421133
GLB1L,0.026430406
TUBA4A,0.035965275
PTPRN,0.0
DNPEP,0.36287895
CHPF,0.0
OBSL1,0.0
EPHA4,5.0337467
RP11-384O8.1,0.0
RP11-16P6.1,0.0
FARSB,0.9445502
AP1S3,0.0
WDFY1,7.5721292
SERPINE2,0.052099217
CUL3,2.4845061
DOCK10,4.281996
IRS1,0.24311563
COL4A4,0.07431759
TRIP12,1.4440272
SP110,1.0102662
GPR55,0.6394589
SPATA3-AS1,0.0
HTR2B,0.0
NCL,0.12059262
NMUR1,1e-08
PDE6D,0.8887325
TIGD1,0.0
RP11-400N9.1,0.0
USP40,0.92021817
HJURP,0.0
AC097713.4,6.4384246
ARL4C,0.04319428
IQCA1,0.09391784
AC105760.2,1.069798
COL6A3,0.081529535
ILKAP,2.041402
AC016757.3,0.23610394
PER2,1.0850576
HDAC4,5.702324
NDUFA10,1.4287341
MYEOV2,1.008838
ANKMY1,5.220646
CAPN10-AS1,0.0
MTERFD2,1.6326385
PASK,0.11826843
HDLBP,0.9918318
STK25,0.13382402
THAP4,0.50671774
DTYMK,0.29004827
AC114730.7,1e-08
PDCD1,0.09066905
ACP1,0.17682798
TPO,1e-08
TRAPPC12,4.2076974
AC142528.1,0.31360638
RNASEH1-AS1,0.6731747
RPS7,0.017684573
RSAD2,0.5930316
RNF144A,6.858651
RP11-557L19.1,0.0
AC092580.4,0.8748847
ID2,0.44301257
ASAP2,0.0
CPSF3,1.0683545
IAH1,1.9876195
RP11-400L8.2,0.4316799
RP11-214N9.1,0.0
TAF1B,1.6397039
RP11-95D17.1,0.0
GRHL1,0.0
KLF11,0.10018909
HPCAL1,2.6911366
RP11-320M2.1,1e-08
RN7SL832P,0.0
C2orf50,1e-08
PQLC3,0.6145601
LPIN1,1.1019969
TRIB2,0.3329494
DDX1,0.8154461
GEN1,0.5514484
LINC00954,1.2602086
RP11-79O8.1,0.0
RP11-644K8.1,1e-08
RHOB,0.0
GDF7,0.0
TDRD15,0.0
KLHL29,0.0
UBXN2A,1.1967283
FKBP1B,0.0
FAM228B,1.8530496
RP11-507M3.1,0.0
AC009228.1,0.16084474
NCOA1,1.956425
CENPO,0.18430932
DNAJC27-AS1,0.8884443
RP11-509E16.1,0.0
AC104699.1,1e-08
RAB10,1.2132651
GAREML,1e-08
HADHB,0.80665743
EPT1,4.009936
MAPRE3,1.1788864
TMEM214,0.12744825
AGBL5,3.6765912
KHK,0.023441188
ABHD1,0.1597147
ATRAID,0.13992903
CAD,0.82950455
TRIM54,0.0
AC074117.10,0.09328086
SNX17,0.10113271
NRBP1,0.8423018
KRTCAP3,0.6289438
ZNF512,2.7616842
GPN1,0.35798422
SLC4A1AP,1.0477134
MRPL33,0.4950476
BRE,4.6021447
FOSL2,0.27332103
RP11-373D23.3,0.0
PLB1,0.87481135
PPP1CB,4.708327
WDR43,0.38294867
FAM179A,1.1406939
CLIP4,2.3280883
YPEL5,0.030581446
LBH,1.5798633
LCLAT1,8.594969
EHD3,0.04821561
SPAST,1.1142269
SLC30A6,2.456711
YIPF4,0.5079666
AL133245.2,0.0
BIRC6,2.543893
TTC27,2.423093
RASGRP3,1.7157226
CRIM1,0.31638682
GPATCH11,0.8228187
CEBPZ-AS1,1.1488495
NDUFAF7,4.1195793
QPCT,0.21917887
AC006369.2,4.9357576
RMDN2,1.6060246
GALM,3.479834
GEMIN6,0.07467113
MORN2,0.10775095
AC007246.3,3.3691645
EML4,3.2838697
MTA3,4.9687595
AC010883.5,0.18089643
PLEKHH2,0.45202318
DYNC2LI1,0.4939943
PPM1B,3.3412163
CAMKMT,3.0404093
PRKCE,3.827733
EPAS1,1e-08
RHOQ,1.2306612
CRIPT,0.274319
SOCS5,0.84875906
RP11-333I13.1,0.0
TTC7A,2.9285622
BCYRN1,0.0
MSH2,1.8871217
AC138655.1,0.0
MSH6,1.2709696
AC079807.2,0.19084276
FOXN2,1.2282292
PPP1R21,1.6353375
CHAC2,1.8966793
ERLEC1,0.3718323
ACYP2,2.7913976
SPTBN1,1.1415147
EML6,1e-08
RPS27A,0.006627925
AC012358.8,0.46760494
CCDC104,0.44922435
RP11-554J4.1,0.0
VRK2,1.8399667
PAPOLG,1.6576328
REL,0.38954306
PEX13,1.7144426
KIAA1841,0.799593
C2orf74,0.0
AHSA2,0.41658732
RP11-355B11.2,2.633842
COMMD1,2.8885179
B3GNT2,0.61006624
EHBP1,1.863392
MDH1,0.07683999
UGP2,0.9525619
AC074289.1,0.4707089
LGALSL,0.0
AFTPH,0.9189451
SLC1A4,0.651351
CEP68,1.6303601
ACTR2,0.6892855
AC092669.3,0.0
MEIS1,2.555623
ETAA1,0.48310238
PNO1,0.30709627
RP11-474G23.2,0.0
RP11-474G23.3,0.0
PLEK,0.35991532
APLF,1.663541
ARHGAP25,2.9584634
AC097495.2,1e-08
ANXA4,0.44306004
GMCL1,0.9376171
SNRNP27,0.85201114
MXD1,0.8320643
PCBP1,0.0
PCYOX1,0.34316015
ATP6V1B1,0.0
NAGK,0.116086915
MPHOSPH10,0.15384236
ZNF638,1.3583804
DYSF,1e-08
SPR,0.0
SMYD5,0.27689752
CCT7,0.26721624
ALMS1,4.7206616
C2orf78,0.0
STAMBP,1.2071764
DGUOK,0.055089332
TET3,3.593457
BOLA3-AS1,0.008795179
MTHFD2,0.16540135
WDR54,1.8786734
INO80B,0.0
TTC31,0.6239701
LBX2-AS1,0.0
HTRA2,0.12977108
DOK1,0.0
SEMA4F,0.13620822
HK2,0.90285826
POLE4,0.27579397
MRPL19,2.676001
DNAH6,1.1195561
TMSB10,0.003929529
KCMF1,2.27767
TCF7L1,0.041999757
ELMOD3,2.381896
MAT2A,0.13327071
VAMP8,0.07009846
VAMP5,0.009107789
RNF181,0.13139354
USP39,3.8104725
GNLY,0.06661223
ATOH8,0.0
AC105053.4,0.0
RP11-548P2.2,0.0
PTCD3,1.1427268
RP11-301O19.1,0.0
MRPL35,0.5545008
KDM3A,0.5100856
RMND5A,0.65279025
RGPD1,0.17252828
LINC00152,1.8547465
PLGLB2,1e-08
THNSL2,0.0
AC062029.1,0.0
RPIA,0.6041262
MAL,1.2812415
ZNF2,1.883688
AC092835.2,0.006144698
FAHD2A,0.40889147
CIAO1,1.0851148
ITPRIPL1,0.0
NCAPH,0.386622
ARID5A,0.3651036
CNNM4,0.33691293
CNNM3,0.74213886
ANKRD36,0.66001284
COX5B,0.20053616
